1322133910,67.8,32,30.9,30.9,30.9,98,27.1,W,270,0,0,0,0,0,0
1322133970,67.8,32,30.9,30.9,30.9,98,27.1,W,270,0,0,270,0,0,0
1322134030,67.8,32,30.9,30.9,30.9,98,27.1,W,270,0,0,270,0,0,0
1322134090,67.8,32,30.9,30.9,30.9,98,27.1,W,270,0,0,270,0,0,0
1322134150,67.6,32,30.9,30.9,30.9,98,27.1,W,270,0,0,270,0,0,0
1322134210,67.6,32,30.9,30.9,30.9,98,27.1,W,270,0,0,0,0,0,0
1322134270,67.6,32,30.9,30.9,30.9,98,27.1,W,270,0,0,270,0,0,0
1322134330,67.6,32,30.9,30.9,30.9,98,27.1,W,270,0,0,270,0,0,0
1322134390,67.6,32,30.9,30.9,30.9,98,27.1,W,270,0,0,270,0,0,0
1322134450,67.6,32,30.9,30.9,30.9,98,27.1,W,270,0,0,270,0,0,0
1322134510,67.6,32,30.9,30.9,30.9,98,27.1,W,270,0,0,0,0,0,0
1322134570,67.6,32,30.9,30.9,30.9,98,27.1,W,270,0,0,270,0,0,0
1322134630,67.6,32,30.9,30.9,30.9,98,27.1,W,270,0,0,270,0,0,0
1322134690,67.6,32,30.9,30.9,30.9,98,27.1,W,270,0,0,270,0,0,0
1322134750,67.6,32,30.9,30.9,30.9,98,27.1,SSW,203,0,0,270,0,0,0
1322134810,67.6,32,30.9,30.9,30.9,98,27.1,SSW,203,0,0,0,0,0,0
1322134870,67.6,32,30.9,30.9,30.9,98,27.1,SSW,203,0,0,203,0,0,0
1322134930,67.6,32,31.1,31.1,30.9,98,27.3,SSW,203,0,0,203,0,0,0
1322134990,67.6,32,31.1,31.1,30.9,98,27.3,SSW,203,0,0,203,0,0,0
1322135050,67.5,32,31.1,31.1,30.9,98,27.3,SSW,203,0,0,203,0,0,0
1322135110,67.5,32,31.1,31.1,31,98,27.3,SSW,203,0,0,0,0,0,0
1322135170,67.5,32,31.1,31.1,31,98,27.3,SSW,203,0,0,203,0,0,0
1322135230,67.5,32,31.1,31.1,31,98,27.3,SSW,203,0,0,203,0,0,0
1322135290,67.5,32,31.1,31.1,31,98,27.3,SSW,203,0,0,203,0,0,0
1322135350,67.5,32,31.1,31.1,31,98,27.3,SSW,203,0,0,203,0,0,0
1322135410,67.5,32,31.1,31.1,31.1,98,27.3,SSW,203,0,0,0,0,0,0
1322135470,67.5,32,31.1,31.1,31.1,98,27.3,SSW,203,0,0,203,0,0,0
1322135530,67.5,32,31.1,31.1,31.1,98,27.3,SSW,203,0,0,203,0,0,0
1322135590,67.5,32,31.1,31.1,31.1,98,27.3,SSW,203,0,0,203,0,0,0
1322135650,67.5,32,31.3,31.3,31.1,98,27.5,SSW,203,0,0,203,0,0,0
1322135710,67.5,32,31.3,31.3,31.2,98,27.5,SSW,203,0,0,0,0,0,0
1322135770,67.5,32,31.3,31.3,31.2,98,27.5,SSW,203,0,0,203,0,0,0
1322135830,67.5,32,31.3,31.3,31.2,98,27.5,SSW,203,0,0,203,0,0,0
1322135890,67.5,32,31.3,31.3,31.2,98,27.5,SSW,203,0,0,203,0,0,0
